tweet_id	tweet_text
241	Seventy-six days after the Palisades Fire, just four permits have been granted to rebuild homes — ABC7
242	Charly Alcaraz snatches late winner for Everton against Crystal Palace
243	From earlier, Browns DE Myles Garrett explains change of heart, says he’s always wanted to bring championship to Cleveland. Updated with quotes, info.
244	My Friends &Fellow Americans.DOGE Discovers $1.9 Billion HUD Money’Misplaced' By Biden Administration/Biden regime states a BROKEN PROCESS!NO:CORRUPTION,MONEY LAUNDERING,BIDEN FAMILY SHELL COMPANIES,Tax free OFF SHORE ACCOUNTS.Violate COMPLIANCE LAWS
245	It appears that water is indeed present in that location—a valiant effort, though ultimately undermined by your role as a conduit for propaganda. Contrast this with the Los Angeles water reserves, which were deliberately depleted and discharged into the ocean, a decision that
246	Incident Updates (1/13/2025 PM) #EatonFire * North Pasadena and Altadena  (LA County) * 14,117 acres, 33% contained https://fire.ca.gov/incidents/2025/1/7/eaton-fire…  #PalisadesFire * Pacific Palisades (LA County) * 23,713 acres, 14% contained https://fire.ca.gov/incidents/2025/1/7/palisades-fire…
247	$CEG (a re-entry, Feb 5, 2025)  One of the Deepseek victims.  Here is my interpretation of the series of price action:  ~~~~~~~~~~~~~ Jan 27-28 flushed out weaker hands (incl. me)  Jan 29 Reclaimed the pivot.  Jan 30 Gap up.  Jan 31 OB/ Bearish engulfing - rebound players
248	Unusual heat and dryness this spring and summer could usher in a quick  turnaround into wildfire season — and higher wildfire risk — for CA and  the West.  Drought, early snowmelt and plenty of fuel to burn are all  factors at play this year.
249	Major Storm to Impact Southern California  As of Wednesday, February 12, 2025, at 6:50 PM PDT, the latest infrared satellite imagery confirms that the incoming storm system is fully developed and on track to deliver severe weather across Northern and Central California tonight
250	Mudslides, flooding downpours and feet of mountain snow were unleashed across California as the biggest storm so far this winter hit the state, including areas devastated by deadly wildfires in January. https://bit.ly/3CUHXI1
251	On every single preventative issue the State of California chose not to address any of them.  This wasn't an accident; these things were done on purpose.  The fire hydrants were broken  The Reservoir was dry  The brush wasn't cut down  The forest ground wasn't cleaned  The
252	Scott Jennings is a living legend. Watch as he annihilates Keith Boykin with the facts.  It turns out the EPA under Trump completed the hazardous material clean up in L.A. wildfire zone in just 29 days!  Estimates were it was going to take 18 months.
254	EPA finishes first phase of Los Angeles wildfire cleanup before its deadline
256	Broncos CEO Greg Penner on stadium future: “We haven’t ruled out anything”
257	ST Engineering iDirect promoted Sridhar Kuppanna to the position of chief technology officer effective immediately.
259	L.A. just can't catch a break. The 2025 California Fire Storm is not over. Act II is 48 hours out. Any fire that breaks out will be very difficult to control and could quickly run into any urban-wildland interface neighborhood. Only Altadena and Palisades are safe from this.
260	Social-media startups target a new set of investors: their users
261	Mitchell’s ROH Results & Report! (2/27/25) #UseYourHead
262	Podcast at the final whistle with  @MattW_MM : Bellingham's words to ref + ensuing punishment,  Asencio / Fede performance, and a lot more from a crazy Osasuna - Real Madrid game.  Spotify: https://open.spotify.com/episode/2JKdNfjByzHTOX9ISKSeN0?si=fb38ff65074344d7…  Apple: https://podcasts.apple.com/ca/podcast/osasuna-1-1-real-madrid-post-game-la-liga-2024-2025/id945517541?i=1000692591709…  YouTube: https://youtube.com/watch?v=_8kdj2K1RKo&ab_channel=ManagingMadrid…
263	[] VOTING UPDATE   Hi EverAfters, SignFans and EvJuus!  As of date, January 16, 2025, Hyeonju is still in second place. Let’s try to shrink the gap and win her the top spot!  Voting period will run from January 9, 2025 up until January 29, 2025.  #UNIS #유니스 
264	Society is metabolically unhealthy. Does anyone question this?  Why is this the case?  We need to get serious about it. I have legislation for California to lead the way.
265	 CALIFORNIA COMMUNITY SINKING 4 INCHES CLOSER TO OCEAN EACH WEEK  NASA reports the Palos Verdes Peninsula in California is shifting downslope at a rate of 4 inches per week, with landslides threatening hundreds of buildings.   Scientists link the acceleration to record-breaking
267	California: On the ground footage of the devastation caused by the Palisades Fire. A state of emergency has been declared. 
268	More than three weeks after they began, the deadly Palisades and Eaton fires have both been fully contained, CalFire announced Friday Both fires reduced entire neighborhoods to rubble and ash after breaking out during powerful winds on Jan. 7.   https://abc7.la/4aOeGeD
269	Kaitlyn Chen ‘24 is a National Champion.   https://shorturl.at/my1Wv  #GetStops  |
270	Ranchers are going to sue wolves for emotional distress as soon as they find their “big-boy pants.”
271	"""PING PONG!"", Chinese Anime/Donghua Compilation Film New Teaser.   In Japanese theaters starting May 16, 2025."
272	Police officers in California improperly accessed a state database of private information more than 7,000 times in 2023.
273	WATCH: California high school student Taylor Starling tells state lawmakers she was removed from her cross-country team and replaced with a biological male transfer student.
274	ILN continues Severe Thunderstorm Warning [wind: 60 MPH (RADAR INDICATED), hail: 1.00 IN (RADAR INDICATED)] for Ripley, Switzerland [IN] till 8:30 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2025-O-CON-KILN-SV-W-0014_2025-03-30T23:58Z…
275	"Don't forget to apply!🚨 The 2025 
@ASPCA
 California Wildfire & Disaster Preparedness Fund is still open until 6/30/25! Grants are available to prepare for and build capacity to defend against future fires and other disasters. More info. 👇 #AnimalWelfare"
276	"The #PalisadesFire is ripping through West LA, barreling toward Pacific Palisades homes like a freight train of flames. 

The scene is apocalyptic, and with winds set to roar at 60-90 MPH by Wednesday, this inferno isn’t slowing down—it’s gearing up for a second act.

If you’re in harm’s way, don’t gamble with time. Evacuate now and follow every word of local orders. 

The images from LAX and beyond tonight are a stark reminder—this fire doesn’t wait, and neither should you."
277	Mace sued for defamation by man she accused of abuse in floor speech https://politi.co/4ivQnoz via  @politico
279	L.A. Wildfires: 2 More Arson Suspects Apprehended Bringing Total Number Of Fire-Related Arrests To At Least 60 https://tinyurl.com/52zybzrr
280	"‘We’re all freaking out.’ For mobile home residents, few answers after Palisades fire.  “To have them changed to be one lot for a mega-billionaire is not what Palisades needs,” said wildfire recovery czar Steve Soboroff. By me for 
@latimes"
281	California fire officials published new maps showing more than 1.3 million acres of land at risk of wildfire, from Sacramento to Bakersfield.
282	225PM: A destructive wildfire outbreak is underway in the eastern Texas Panhandle and into Oklahoma. A particularly dangerous fire is near Alanreed, west of McLean, along Interstate 40. A significant dust storm is sweeping across the Texas Panhandle and West Texas, extending into
283	How much of what Gov. Newsom says on his podcast will actually translate into how he governs California?   “It’s not an agenda setting effort, I’m not trying to legislate from that prism,” he told me.   He also said he’s not financially gaining anything from this.
284	"Because in California safety isn't important. California government thinks like toddlers, everything needs to be ""fair"", but it can't be so the effort is at the detriment of everyone."
285	Take her to task California. Stop her before she stops your lives from evolving
286	- FEMA is reporting they've received 270,000 applications from “homeowners” for the Los Angeles fires, BUT there were only 13,000 homes destroyed in the wildfires.  - Democrats have filed scores of lawsuits trying to stop DOGE from eliminating fraudulent payments.
287	A client of mine lost his home and 40-year-old Porsche 935, which he greatly loved, in the Southern California fires.   He told me that everyone's fire and auto insurance was canceled two months before the fire.   He is not allowed on his property to clean it up, yet he is still
288	“Not Hawaii, not Pacific Palisades - why do we keep on seeing the exact same situation?  This is Stillwater Ohio”  “Google just bought land for a huge data centre in Stillwater”  People continue to ask the right questions as Fires rip through America burning homes to the Ground
289	Vote: Who should be the Northern California Boys High School Basketball Player of the Week? (2/5/2025)  https://si.com/high-school/california/vote-who-should-be-the-northern-california-boys-high-school-basketball-player-of-the-week-2-5-2025-01jkbqkpgmcy…
290	Quite possibly the quickest and most satisfying case of FAFO for this California smoothbrained leftist that vandalized a Cybertruck
291	"A fan asked Iggy Azalea to tell Playboi Carti to drop the album   ""We haven't heard from that man in over 6 months, we don't know where he is... We don't know or care."""
